,frame_id,coord,tracklet_id
3514,803,[773.33588051 177.96184027],10
3515,803,[607.45955906 454.11859734],5
3516,803,[430.07878309 283.64881039],23
3517,803,[446.53286959 224.55062579],42
3518,804,[765.37061648 178.26667044],10
3519,804,[606.87998159 453.69353317],5
3520,804,[427.316136   288.99202378],23
3521,804,[449.73289298 205.22655626],3
3522,805,[764.69567534 179.22620027],10
3523,805,[606.78147271 454.35426419],5
3524,805,[423.66790406 288.08028252],23
3525,805,[452.36299656 203.93134267],3
3526,806,[765.03055324 179.75982682],10
3527,806,[608.1688949  450.68418552],5
3528,806,[387.12353736 288.38959528],23
3529,806,[459.83281958 210.50513406],3
3530,806,[434.16002936 250.46658389],42
3531,807,[765.53104339 179.88014703],10
3532,807,[610.22207428 451.38457719],5
3533,807,[352.92091322 284.11642183],23
3534,807,[464.74393997 213.29486708],3
3535,808,[767.26512769 179.61573986],10
3536,808,[608.11154611 449.86598921],5
3537,808,[301.84800108 289.07632702],23
3538,808,[465.509381   210.07328155],3
3539,808,[965.26250463  89.00445077],43
3540,809,[764.65878536 182.11770155],10
3541,809,[603.408885   450.62015977],5
3542,809,[250.09167634 300.15828259],23
3543,809,[466.30109074 206.46436837],3
3544,809,[954.23634988 102.26630297],43
3545,810,[760.571262   186.43196148],10
3546,810,[595.43112245 447.12204496],5
3547,810,[213.87745732 301.01375081],23
3548,810,[466.67681233 208.21030211],3
3549,810,[942.13665195 115.03896666],43
3550,811,[758.80835346 189.37324747],10
3551,811,[581.3837105  434.14040715],5
3552,811,[187.74900897 293.75357096],23
3553,811,[470.15624344 209.18222202],3
3554,811,[932.35451736 127.81982219],43
3555,812,[760.03099462 192.62972875],10
3556,812,[592.49631222 427.50563244],5
3557,812,[166.75082535 309.88660719],23
3558,812,[474.62949925 203.18619602],3
3559,813,[764.05154556 194.051023  ],10
3560,813,[600.76533882 426.01636646],5
3561,813,[159.06880689 320.74436794],23
3562,813,[476.43259054 203.00854178],3
3563,814,[765.62710757 196.87166931],10
3564,814,[605.69076893 429.20001907],5
3565,814,[161.40424609 326.45555556],23
3566,814,[482.26951681 207.18103903],3
3567,815,[758.00212348 200.41201848],10
3568,815,[597.04243566 438.03963361],5
3569,815,[166.07456814 345.58738469],23
3570,815,[481.70460956 205.50771533],3
3571,816,[757.28162276 203.42163956],10
3572,816,[600.92466691 449.79793021],5
3573,816,[151.3214491 365.3047808],23
3574,816,[486.77917393 208.22800806],3
3575,817,[763.74528226 209.51085482],10
3576,817,[600.94907414 458.82579741],5
3577,817,[132.76596452 383.77270767],23
3578,817,[483.12344345 203.22358415],3
3579,817,[359.18528712 315.84541196],42
3580,818,[772.04761698 211.20683138],10
3581,818,[601.30628421 461.99987415],5
3582,818,[133.6980912  398.00459005],23
3583,818,[485.4379925  201.93638537],3
3584,818,[356.07672749 320.48810855],42
3585,819,[773.89707705 213.34981826],10
3586,819,[601.27396199 462.52775186],5
3587,819,[142.69792965 405.79845956],23
3588,819,[488.36185533 198.72922184],3
3589,819,[355.35125794 317.42036198],42
3590,820,[770.39298311 213.9193479 ],10
3591,820,[600.82366551 462.92072119],5
3592,820,[148.15419338 415.70124275],23
3593,820,[489.22626704 198.74751823],3
3594,821,[761.08943114 211.69233666],10
3595,821,[602.77758649 463.46192082],5
3596,821,[149.44438223 423.71203524],23
3597,821,[491.11290605 197.84763916],3
3598,822,[754.62495454 211.43731958],10
3599,822,[616.48705595 461.31103004],5
3600,822,[152.92939512 429.50290479],23
3601,822,[493.76887028 198.15140004],3
3602,823,[749.56813408 213.08077476],10
3603,823,[640.30960822 460.43944833],5
3604,823,[155.02391453 431.50897407],23
3605,823,[502.11777136 204.04157061],3
3606,824,[749.58606196 215.3997849 ],10
3607,824,[653.23798636 459.61217853],5
3608,824,[156.46971243 431.43152136],23
3609,824,[501.87684979 201.04276119],3
3610,825,[764.63780328 214.50181241],10
3611,825,[661.04698895 461.20418345],5
3612,825,[160.44197768 432.34597016],23
3613,825,[500.05446665 192.9166779 ],3
3614,825,[868.21664786 158.94910537],43
3615,826,[751.8754028  214.10448793],10
3616,826,[666.48399664 460.86673444],5
3617,826,[162.72524566 434.25987902],23
3618,826,[496.07612933 189.25377371],3
3619,826,[850.90502381 150.89681407],43
3620,827,[746.18952072 211.25910922],10
3621,827,[670.52703564 461.21845132],5
3622,827,[164.27828584 434.96731987],23
3623,827,[491.75206438 187.11926316],3
3624,828,[741.11223535 210.30185071],10
3625,828,[671.8722408  461.06784128],5
3626,828,[165.21950347 433.39686172],23
3627,828,[489.48589483 185.73726818],3
3628,829,[754.60333754 212.5141919 ],10
3629,829,[673.65747327 462.02584352],5
3630,829,[168.18454581 433.41156835],23
3631,829,[493.27885643 192.07249698],3
3632,830,[758.61376223 212.11995769],10
3633,830,[674.23333346 462.40119527],5
3634,830,[170.55922466 434.29474479],23
3635,830,[492.45037066 193.1044269 ],3
3636,831,[759.02421816 211.49173341],10
3637,831,[674.62932403 462.15364335],5
3638,831,[172.17105066 434.11800608],23
3639,831,[492.93991481 192.49527921],3
3640,832,[759.74624184 209.76459666],10
3641,832,[673.17458363 460.49892301],5
3642,832,[173.44814764 433.72436722],23
3643,832,[493.93378376 191.39991076],3
3644,833,[764.40557511 210.65722556],10
3645,833,[673.55675298 459.25765308],5
3646,833,[174.13653411 433.93236945],23
3647,833,[494.43785511 190.43774587],3
3648,834,[766.81037788 210.92595764],10
3649,834,[673.74135645 458.63581895],5
3650,834,[174.48271869 433.1312711 ],23
3651,834,[494.6608576  193.81631422],3
3652,835,[767.05508986 211.72891908],10
3653,835,[674.60569946 458.68501615],5
3654,835,[175.15758814 432.86390247],23
3655,835,[489.39356758 191.05253366],3
3656,836,[756.83885347 211.81739761],10
3657,836,[673.77650033 458.68292035],5
3658,836,[175.44665144 433.17362286],23
3659,836,[489.68201691 194.4825629 ],3
3660,837,[757.0437724  212.32524902],10
3661,837,[673.79092595 458.81529161],5
3662,837,[175.75127627 433.69186531],23
3663,837,[487.6933003  194.93063927],3
3664,838,[754.86352594 209.94295745],10
3665,838,[673.45402889 458.76816958],5
3666,838,[178.72106429 439.296596  ],23
3667,838,[486.27612836 197.35514003],3
3668,839,[756.25317721 209.0856933 ],10
3669,839,[673.02183285 459.47020299],5
3670,839,[179.29559586 442.00198623],23
3671,839,[484.75518639 198.11534179],3
3672,840,[759.06867991 206.29812353],10
3673,840,[673.69641711 460.00473431],5
3674,840,[179.48476255 442.5510406 ],23
3675,840,[484.92558688 199.62413885],3
3676,841,[776.21264453 204.596085  ],10
3677,841,[675.27184664 460.38483963],5
3678,841,[178.94288394 442.86593546],23
3679,841,[485.00747547 201.20923054],3
3680,842,[780.74234319 200.42461119],10
3681,842,[676.2718186  460.59125279],5
3682,842,[178.68768708 442.78060227],23
3683,842,[482.19647678 203.11132921],3
3684,843,[774.28877344 197.5015146 ],10
3685,843,[676.16757888 460.70525444],5
3686,843,[178.34790045 442.95293289],23
3687,843,[481.18697895 203.342909  ],3
3688,844,[771.1158751  196.12858602],10
3689,844,[676.096871  460.9041087],5
3690,844,[178.39631401 443.01482678],23
3691,844,[480.83056996 204.07353708],3
3692,845,[767.61612568 195.79057239],10
3693,845,[676.22322637 461.49786147],5
3694,845,[178.97621421 443.60587069],23
3695,845,[484.9957242  201.96607368],3
3696,846,[767.85241791 193.99964089],10
3697,846,[675.91268351 461.60866728],5
3698,846,[179.04340201 443.44961393],23
3699,846,[486.28438711 201.97804383],3
3700,847,[759.86822498 196.47066561],10
3701,847,[675.45763348 461.54476206],5
3702,847,[178.78987576 443.29330725],23
3703,847,[483.15657128 204.67145836],3
3704,848,[758.57774894 198.93080528],10
3705,848,[673.14033431 461.41541415],5
3706,848,[178.81338968 443.2822878 ],23
3707,848,[481.04063606 204.7152589 ],3
3708,849,[760.94269169 200.51269347],10
3709,849,[671.09418709 462.64129882],5
3710,849,[178.66003471 442.76473876],23
3711,849,[479.78174329 204.08381426],3
3712,849,[844.83306885 103.65207291],44
3713,850,[759.56291544 198.61354517],10
3714,850,[669.30831795 463.53191961],5
3715,850,[178.60164095 442.47775818],23
3716,850,[478.48958742 204.22158841],3
3717,850,[882.69930932 107.24298896],44
3718,851,[737.32869277 196.924865  ],10
3719,851,[668.15026648 464.03584599],5
3720,851,[178.39974745 442.06571959],23
3721,851,[478.23222412 203.9862686 ],3
3722,851,[913.24040815 122.52201837],44
3723,852,[729.40829316 191.54795352],10
3724,852,[667.41165805 464.13323908],5
3725,852,[178.35614725 442.09840955],23
3726,852,[477.13352148 203.81951979],3
3727,852,[922.2303218  135.22852855],44
3728,853,[723.24293518 191.51679254],10
3729,853,[667.44468689 464.40711479],5
3730,853,[178.07639479 441.52105865],23
3731,853,[476.81001564 203.76027728],3
3732,854,[724.29840813 191.47424588],10
3733,854,[666.37364315 464.9843766 ],5
3734,854,[178.13552495 441.70944177],23
3735,854,[477.32015778 206.32308186],3
3736,855,[729.99902783 191.68924654],10
3737,855,[665.86568847 465.15354738],5
3738,855,[178.28485216 441.44165037],23
3739,855,[477.19994309 206.78044241],3
3740,856,[733.97602044 192.12885412],10
3741,856,[665.68606046 464.96826523],5
3742,856,[178.30522769 441.21879153],23
3743,856,[476.84998033 206.84812934],3
3744,857,[739.49233682 193.67256869],10
3745,857,[665.01193097 464.85959057],5
3746,857,[178.47305973 440.59344842],23
3747,857,[476.64265424 203.72754908],3
3748,858,[740.06878595 193.00714615],10
3749,858,[665.25093934 464.08763451],5
3750,858,[178.26567377 439.40961153],23
3751,858,[475.6085702 202.8213711],3
3752,859,[736.49695427 189.13646676],10
3753,859,[664.80625083 463.65463351],5
3754,859,[177.99649695 438.56023077],23
3755,859,[474.51332401 200.86709882],3
3756,860,[734.31350291 185.32324041],10
3757,860,[665.92997897 464.00722178],5
3758,860,[178.01750091 438.77535598],23
3759,860,[472.39432331 201.12737969],3
3760,861,[736.4690981  183.31736787],10
3761,861,[666.1999618  464.51334662],5
3762,861,[178.07732029 438.90675341],23
3763,861,[472.25371016 201.3344591 ],3
3764,862,[732.53174704 185.34086909],10
3765,862,[666.12618257 464.93163778],5
3766,862,[178.30223282 438.76446562],23
3767,862,[471.54868972 201.82163587],3
3768,863,[736.87404723 189.01134329],10
3769,863,[665.77287728 465.52455509],5
3770,863,[178.00032764 438.21295849],23
3771,863,[472.36444794 201.82721438],3
3772,864,[737.19576917 191.37177113],10
3773,864,[665.20225187 466.48011496],5
3774,864,[177.41645742 437.82280017],23
3775,864,[474.72548308 203.54724862],3
3776,865,[736.32178257 195.53534524],10
3777,865,[665.29830319 467.20457837],5
3778,865,[177.13124921 437.51764684],23
3779,865,[476.14190409 204.60451911],3
3780,866,[730.38708003 193.0554868 ],10
3781,866,[665.56754232 466.77647721],5
3782,866,[177.20272805 437.19227178],23
3783,866,[477.30937722 205.19758367],3
3784,867,[737.8489946  193.31825447],10
3785,867,[665.90744381 466.76807607],5
3786,867,[177.32653291 436.61782096],23
3787,867,[475.86816967 204.96942045],3
3788,868,[741.4891195 192.0797687],10
3789,868,[666.20219962 466.78633561],5
3790,868,[177.21212632 436.51819373],23
3791,868,[475.39821378 205.73054807],3
3792,869,[739.23495521 191.11915357],10
3793,869,[666.19410899 466.78378042],5
3794,869,[177.07686543 436.16658397],23
3795,869,[474.53164221 206.12445205],3
3796,870,[739.95692518 190.79640936],10
3797,870,[665.92555352 466.05930751],5
3798,870,[177.13378331 435.63707045],23
3799,870,[474.99611235 207.33225171],3
3800,871,[728.98768535 187.82990475],10
3801,871,[667.00218024 465.88926491],5
3802,871,[176.74206362 434.98179339],23
3803,871,[475.34433311 208.61461777],3
3804,871,[378.55866089 300.73243408],47
3805,872,[736.80033112 191.29274909],10
3806,872,[667.83759441 465.91934552],5
3807,872,[176.22141082 435.12584667],23
3808,872,[475.80027865 209.07031787],3
3809,872,[378.18594154 301.27269919],47
3810,873,[724.22615369 188.06929005],10
3811,873,[668.26212783 466.20689636],5
3812,873,[175.94331108 434.9970192 ],23
3813,873,[476.57502493 209.81198655],3
3814,873,[377.9402831  300.76701033],47
3815,874,[719.79514219 186.14372709],10
3816,874,[669.89892103 466.46086049],5
3817,874,[175.57417271 434.98410281],23
3818,874,[478.02644443 210.15827123],3
3819,874,[379.28375648 300.90946266],47
3820,874,[908.36849976 109.79928131],49
3821,875,[733.63414427 186.15312184],10
3822,875,[670.81609093 466.34145096],5
3823,875,[175.4708798  435.19246764],23
3824,875,[479.36681705 211.70356842],3
3825,875,[380.29457792 300.11541206],47
3826,875,[892.03934075 113.23491617],49
3827,876,[733.41075307 184.13123252],10
3828,876,[671.66438628 465.96259608],5
3829,876,[175.03124222 435.29067811],23
3830,876,[477.4377306  212.13393494],3
3831,876,[379.74144732 299.75314092],47
3832,877,[732.8232868  181.38924911],10
3833,877,[671.92008488 465.86300955],5
3834,877,[174.61494155 435.00770357],23
3835,877,[476.59631263 213.53742638],3
3836,877,[380.57793613 297.85871652],47
3837,878,[734.11855471 180.15960978],10
3838,878,[671.90500075 465.66549988],5
3839,878,[174.81817045 435.39098635],23
3840,878,[476.94194608 211.8368873 ],3
3841,878,[380.37963761 295.93884075],47
3842,879,[732.85732457 182.22355524],10
3843,879,[670.90619689 466.06150186],5
3844,879,[174.74734892 435.35844937],23
3845,879,[477.95621699 209.51656893],3
3846,879,[378.61083429 297.57337733],47
3847,880,[717.61020657 184.34780998],10
3848,880,[671.23385918 466.33818221],5
3849,880,[174.16543312 435.34701967],23
3850,880,[477.47102843 206.79807961],3
3851,880,[377.25086541 298.53269967],47
3852,880,[904.24825403 106.84294645],49
3853,881,[720.62710975 187.1773351 ],10
3854,881,[671.62013965 466.56863384],5
3855,881,[173.99609513 435.69531927],23
3856,881,[477.00898128 206.16331716],3
3857,882,[722.87415747 187.84690206],10
3858,882,[670.84454614 466.84130146],5
3859,882,[173.78627047 435.73316796],23
3860,882,[476.57123898 205.49161146],3
3861,882,[377.64702337 298.97773281],47
3862,883,[721.47847831 186.77397395],10
3863,883,[669.00384677 466.94600245],5
3864,883,[173.28527557 436.19443862],23
3865,883,[475.08701864 204.70724283],3
3866,883,[378.04392617 297.96178191],47
3867,884,[723.61353779 187.51764427],10
3868,884,[668.26026062 467.17572764],5
3869,884,[173.05243075 436.22343377],23
3870,884,[474.819809   203.63893359],3
3871,884,[377.88110351 297.15748261],47
3872,885,[725.902214   189.40540394],10
3873,885,[667.12255903 467.91558902],5
3874,885,[172.29211389 435.92992975],23
3875,885,[474.61871079 204.49255808],3
3876,885,[379.64838494 295.687611  ],47
3877,886,[729.08978997 194.74362854],10
3878,886,[666.5550994  467.87699702],5
3879,886,[171.88380377 436.05689044],23
3880,886,[474.179234  205.5486618],3
3881,886,[379.25339736 296.23316766],47
3882,887,[729.18218009 197.85914921],10
3883,887,[665.60325169 467.59876508],5
3884,887,[171.22727942 435.90992749],23
3885,887,[473.94431245 209.42877163],3
3886,887,[380.75222771 296.76301524],47
3887,888,[719.72810756 195.96504222],10
3888,888,[664.75330215 467.79386628],5
3889,888,[171.57534715 436.10513815],23
3890,888,[472.93951041 209.4492676 ],3
3891,888,[381.07132713 295.88904702],47
3892,889,[725.50379484 197.1757883 ],10
3893,889,[664.51278727 467.77575905],5
3894,889,[171.2709865  436.20893064],23
3895,889,[472.37944734 208.73844297],3
3896,889,[382.0408328 297.7694494],47
3897,890,[717.19483651 197.1752214 ],10
3898,890,[663.26718579 467.72444141],5
3899,890,[170.6263357  435.76077003],23
3900,890,[472.78158115 209.37515397],3
3901,890,[381.81924734 295.11914567],47
3902,891,[714.20093277 196.61386479],10
3903,891,[663.09324426 467.6518404 ],5
3904,891,[170.54565859 436.1470183 ],23
3905,891,[472.95291857 209.79424425],3
3906,891,[383.04871062 295.76575047],47
3907,892,[720.71393519 192.61773862],10
3908,892,[662.96352326 467.6373167 ],5
3909,892,[170.33693228 436.18529121],23
3910,892,[471.66668603 210.05371456],3
3911,892,[382.3286876  294.39741171],47
3912,893,[710.82742411 189.69273281],10
3913,893,[664.09170441 466.97706234],5
3914,893,[169.48077187 436.14398444],23
3915,893,[472.97845432 211.91516768],3
3916,893,[378.97347838 296.61855716],47
3917,894,[705.24270113 184.37189043],10
3918,894,[664.7329216  466.80531023],5
3919,894,[168.56602239 435.91295152],23
3920,894,[472.03679391 213.38737755],3
3921,894,[376.45736343 299.32436959],47
3922,895,[714.95405032 183.62504437],10
3923,895,[665.7073564 466.6579969],5
3924,895,[167.98564499 436.12843075],23
3925,895,[471.28621854 213.75821898],3
3926,895,[373.62483741 302.42361942],47
3927,896,[722.57131887 172.024267  ],10
3928,896,[663.0790974  465.96199339],5
3929,896,[166.67759834 436.36298768],23
3930,896,[468.73874329 214.89823176],3
3931,896,[371.16283749 299.96036874],47
3932,897,[723.64298672 161.54744631],10
3933,897,[661.57971323 462.82925897],5
3934,897,[166.39901411 436.92123941],23
3935,897,[466.11976219 214.12620534],3
3936,898,[724.49040993 155.49639447],10
3937,898,[655.20520383 462.1002102 ],5
3938,898,[165.06532724 436.384179  ],23
3939,898,[462.22362904 212.26408127],3
3940,899,[724.26928012 152.27139297],10
3941,899,[638.54132024 459.88583068],5
3942,899,[164.17629263 436.39894426],23
3943,899,[459.28332015 211.95296463],3
3944,900,[724.72912087 151.67880071],10
3945,900,[621.89738566 456.36694256],5
3946,900,[163.88445403 437.08674848],23
3947,900,[459.33213006 210.27884275],3
3948,900,[356.48196153 309.90322515],47
3949,901,[726.64525711 154.35913475],10
3950,901,[612.08096768 449.28741796],5
3951,901,[163.05607329 437.63546135],23
3952,901,[459.22143786 208.41161414],3
3953,901,[355.8205965  312.51275884],47
3954,902,[726.50397943 159.64451865],10
3955,902,[613.94966728 445.32310935],5
3956,902,[162.18312112 438.43445549],23
3957,902,[459.03804129 206.0641395 ],3
3958,902,[353.69909875 310.76037042],47
3959,903,[724.60622098 167.01069281],10
3960,903,[610.29794379 442.8482071 ],5
3961,903,[161.22449361 438.65071244],23
3962,903,[465.82740797 208.90220267],3
3963,903,[361.19428721 305.47471342],47
3964,904,[730.48495895 178.58899663],10
3965,904,[606.95350681 436.46816911],5
3966,904,[160.27025847 438.93836147],23
3967,904,[471.44940539 207.49194397],3
3968,905,[727.62659668 183.46789209],10
3969,905,[606.19587065 434.79240299],5
3970,905,[159.89820255 439.29541317],23
3971,905,[474.22188551 202.78010662],3
3972,906,[738.29973358 189.76401009],10
3973,906,[607.82548358 439.54320555],5
3974,906,[159.24238889 438.93310899],23
3975,906,[476.55934869 198.96892794],3
3976,907,[741.56944453 194.35257962],10
3977,907,[606.60400607 437.60601794],5
3978,907,[158.45863996 438.94036095],23
3979,907,[477.28285265 193.75337756],3
3980,908,[740.36595753 197.53214231],10
3981,908,[610.33257643 439.56583394],5
3982,908,[157.24917983 439.32038001],23
3983,908,[476.74935271 190.58923819],3
3984,909,[737.82592321 198.25366547],10
3985,909,[604.9972702 440.4675978],5
3986,909,[156.30133595 439.13827214],23
3987,909,[477.00492723 193.20788087],3
3988,909,[353.33242989 306.40919996],47
3989,910,[737.76123571 197.58735097],10
3990,910,[607.05994528 442.85794748],5
3991,910,[156.33322309 439.79601748],23
3992,910,[478.20247711 192.78031252],3
3993,910,[353.67093101 307.56885334],47
3994,911,[733.62648805 195.24065869],10
3995,911,[608.6695785  443.73834572],5
3996,911,[153.14588762 437.66322447],23
3997,911,[475.10743459 191.26424612],3
3998,912,[730.00677141 194.22785668],10
3999,912,[608.05846893 450.14478254],5
4000,912,[151.640095   437.34871717],23
4001,912,[476.03881129 196.13154381],3
4002,913,[731.72747935 194.47613949],10
4003,913,[607.33830285 452.90173381],5
4004,913,[151.14012596 437.77411351],23
4005,913,[474.91203426 197.90129093],3
4006,913,[354.21715045 311.43393302],47
4007,914,[733.53332459 195.42325047],10
4008,914,[609.03069283 455.63730257],5
4009,914,[150.95401625 437.64911301],23
4010,914,[471.44303732 195.84391516],3
4011,914,[356.83952961 310.56052749],47
4012,915,[734.66563665 198.46013262],10
4013,915,[609.64202526 456.6750955 ],5
4014,915,[150.28725459 437.15145607],23
4015,915,[469.01740476 194.17092614],3
4016,915,[356.40841561 312.53103393],47
4017,916,[735.55769868 196.35252295],10
4018,916,[610.4095715  457.74370524],5
4019,916,[150.19192445 441.41799012],23
4020,916,[469.2381288  196.53868036],3
4021,916,[358.51213941 311.81623143],47
4022,917,[735.30412016 196.69641796],10
4023,917,[608.79115782 458.51874287],5
4024,917,[150.17164018 444.16409969],23
4025,917,[466.80135576 197.50411752],3
4026,917,[361.69223513 312.54183816],47
4027,918,[733.96376956 195.01839457],10
4028,918,[607.21770457 458.49441282],5
4029,918,[148.52025659 445.57631502],23
4030,918,[465.11931086 199.62932375],3
4031,918,[355.63812436 314.86406236],47
4032,919,[731.56445691 196.33501194],10
4033,919,[606.06085886 457.98429441],5
4034,919,[146.78473824 446.64102175],23
4035,919,[463.97480119 201.50707747],3
4036,919,[351.07906104 314.95163918],47
4037,920,[732.01725697 197.38253649],10
4038,920,[603.13558615 459.03946925],5
4039,920,[145.98208205 447.67211632],23
4040,920,[464.6463684  203.95481414],3
4041,920,[348.11920495 314.30331374],47
4042,921,[728.85761934 197.31601407],10
4043,921,[601.33756964 459.53504977],5
4044,921,[145.16430331 448.70923826],23
4045,921,[468.26485902 205.03799507],3
4046,921,[348.12227003 314.31522617],47
4047,922,[726.09646183 196.57309435],10
4048,922,[602.72650598 459.671033  ],5
4049,922,[143.30959332 448.41860952],23
4050,922,[465.24545112 202.38373869],3
4051,922,[350.47139887 311.00831806],47
4052,923,[724.51147322 196.44051801],10
4053,923,[604.26217185 460.24467378],5
4054,923,[141.96689483 448.90491823],23
4055,923,[467.29414736 203.35388788],3
4056,923,[352.44689625 307.96711767],47
4057,924,[722.78498434 197.98493359],10
4058,924,[604.358687   461.06520403],5
4059,924,[140.28581429 450.05092779],23
4060,924,[467.60126764 204.66395081],3
4061,924,[352.19720391 308.41267689],47
4062,925,[716.16624435 199.65695177],10
4063,925,[603.87760165 462.03331783],5
4064,925,[138.03828131 450.57666007],23
4065,925,[462.23393344 201.53747663],3
4066,925,[351.98858143 310.01172118],47
4067,926,[709.4159039  198.93549493],10
4068,926,[603.33369143 462.23873014],5
4069,926,[136.88820649 450.46742266],23
4070,926,[460.1317859  199.31278917],3
4071,926,[350.56260858 310.39313898],47
4072,927,[706.51971335 200.83076943],10
4073,927,[602.77301641 462.73826653],5
4074,927,[135.88746675 451.68600554],23
4075,927,[458.30720865 198.57470852],3
4076,927,[347.12677372 308.39525627],47
4077,928,[705.81521992 202.25407871],10
4078,928,[602.11530981 462.82944391],5
4079,928,[135.1962022  451.86828456],23
4080,928,[453.41896374 197.61839437],3
4081,928,[344.66674878 305.7444273 ],47
4082,929,[703.43970408 203.16257701],10
4083,929,[601.9258084 462.6891897],5
4084,929,[133.95428039 452.108933  ],23
4085,929,[450.87428677 196.31387518],3
4086,929,[344.03693155 306.15842635],47
4087,930,[701.46641414 202.06595139],10
4088,930,[600.62485194 462.83165353],5
4089,930,[132.64287516 452.27793672],23
4090,930,[449.61844704 195.46885216],3
4091,930,[344.69743276 307.04792713],47
4092,931,[701.23942316 200.84588478],10
4093,931,[600.87270124 463.1180211 ],5
4094,931,[130.25941838 452.74897079],23
4095,931,[448.98377353 195.75304837],3
4096,931,[345.67762582 307.8220241 ],47
4097,932,[701.72190491 200.49069175],10
4098,932,[601.34034324 462.73612043],5
4099,932,[130.50924928 452.9065798 ],23
4100,932,[447.4190769  195.68812568],3
4101,932,[340.90096828 311.407839  ],47
4102,933,[702.46764872 200.36658953],10
4103,933,[600.68790913 462.35916357],5
4104,933,[128.28826714 452.70603773],23
4105,933,[448.05571392 196.07403583],3
4106,933,[340.90297509 312.86130316],47
4107,934,[707.96685407 199.83639104],10
4108,934,[600.05255351 461.9237925 ],5
4109,934,[127.49556568 453.29197475],23
4110,934,[444.08638232 195.36284947],3
4111,934,[340.45803966 312.85037081],47
4112,935,[706.12607257 197.00669836],10
4113,935,[599.31818869 461.26984051],5
4114,935,[126.10985993 453.63911578],23
4115,935,[441.61991833 197.04100369],3
4116,935,[336.67722543 310.08238438],47
4117,936,[705.52390291 192.32563917],10
4118,936,[597.73408192 460.92391433],5
4119,936,[125.57912925 454.18551925],23
4120,936,[440.16924678 197.71583027],3
4121,937,[705.3769384  185.06990257],10
4122,937,[596.44494859 460.40399594],5
4123,937,[124.12872525 454.60577727],23
4124,937,[438.57228598 197.81251632],3
4125,938,[709.10904134 180.06116813],10
4126,938,[595.52428586 459.83652668],5
4127,938,[123.76150308 454.23730337],23
4128,938,[438.94217646 197.1192474 ],3
4129,938,[339.3998603  305.74567418],47
4130,939,[715.54544251 179.91265387],10
4131,939,[591.98516096 457.89672799],5
4132,939,[123.75258908 454.31509928],23
4133,939,[441.07331295 193.96513324],3
4134,939,[334.06212087 309.55280423],47
4135,940,[711.36988893 172.26513254],10
4136,940,[584.68200514 458.76363103],5
4137,940,[123.59150032 454.67249697],23
4138,940,[449.2088093  193.02716212],3
4139,940,[339.94785444 304.78381021],47
4140,941,[722.31170174 174.09328036],10
4141,941,[564.7660819  458.94488119],5
4142,941,[123.63553766 454.50274609],23
4143,941,[465.12535424 188.85939307],3
4144,941,[338.80161282 309.88879878],47
4145,942,[732.3878042  178.36565195],10
4146,942,[555.45325385 462.06126751],5
4147,942,[123.502375   454.34741619],23
4148,942,[473.33189877 183.7588419 ],3
4149,942,[340.62456876 310.57155136],47
4150,943,[751.09725307 184.95130007],10
4151,943,[551.46811932 464.83711567],5
4152,943,[124.62683435 454.8472409 ],23
4153,943,[478.08158711 181.84089977],3
4154,943,[342.44829353 310.98333313],47
4155,944,[763.84962369 191.17990375],10
4156,944,[550.62236719 465.21305582],5
4157,944,[125.57850369 455.44319876],23
4158,944,[483.20024539 175.36910564],3
4159,944,[334.43274349 312.57297828],47
4160,945,[781.21380267 197.65271665],10
4161,945,[549.17866243 464.41864655],5
4162,945,[126.15482402 455.3669156 ],23
4163,945,[498.86214475 177.31725833],3
4164,945,[331.0600874  316.85025034],47
4165,946,[788.92341342 200.24034834],10
4166,946,[545.60202257 465.73780239],5
4167,946,[126.57788467 454.97736628],23
4168,946,[509.945939   176.28055337],3
4169,946,[332.05675836 317.60762571],47
4170,947,[790.42697479 203.42198664],10
4171,947,[544.56341063 466.97252768],5
4172,947,[126.64301456 454.02784752],23
4173,947,[523.40724972 183.64005142],3
4174,947,[334.71821065 316.41050981],47
4175,948,[792.49888684 202.63686135],10
4176,948,[544.09449532 468.25629899],5
4177,948,[125.86905436 453.79884854],23
4178,948,[546.99204696 183.97009283],3
4179,948,[338.32861152 317.08637676],47
4180,949,[797.57204709 199.12229093],10
4181,949,[543.12527022 469.49472473],5
4182,949,[125.46768064 453.41093746],23
4183,949,[561.22583325 187.69811506],3
4184,949,[342.20849424 317.47337774],47
4185,950,[801.81705366 193.53507791],10
4186,950,[542.58052236 469.70508372],5
4187,950,[126.40811298 454.08516388],23
4188,950,[566.02297527 193.73435021],3
4189,950,[341.8865723  319.27063126],47
4190,951,[802.48006769 187.6653487 ],10
4191,951,[543.62253039 470.13726904],5
4192,951,[126.36481707 454.20025856],23
4193,951,[566.78597367 196.61180342],3
4194,951,[343.9520688  319.69839676],47
4195,952,[803.68497112 186.30362236],10
4196,952,[545.36325767 470.14127415],5
4197,952,[126.35904896 454.08427493],23
4198,952,[567.35985933 197.6448622 ],3
4199,952,[345.84437838 320.18232593],47
4200,953,[803.75380339 187.53555048],10
4201,953,[544.54956626 470.97505089],5
4202,953,[125.99035553 453.8725592 ],23
4203,953,[561.81476965 198.05892914],3
4204,953,[346.62707325 320.45830061],47
4205,954,[802.73810508 194.92121654],10
4206,954,[543.5664281  469.74353081],5
4207,954,[125.99403373 453.22495543],23
4208,954,[558.90748419 208.55273873],3
